234.63,2.8422e-14,372.67
232.03,7.1504,374.85
231.02,10.158,375.7
230.26,12.484,376.34
229.64,14.456,376.86
229.11,16.203,377.3
228.64,17.79,377.7
228.22,19.255,378.05
227.83,20.624,378.38
227.47,21.914,378.68
227.14,23.138,378.96
226.83,24.306,379.22
226.54,25.425,379.46
226.26,26.502,379.69
226,27.54,379.91
225.75,28.545,380.12
225.52,29.519,380.32
225.29,30.465,380.51
225.08,31.386,380.69
224.87,32.283,380.86
224.67,33.159,381.03
224.48,34.016,381.19
224.29,34.853,381.34
224.12,35.674,381.49
223.95,36.478,381.64
223.78,37.267,381.78
223.62,38.042,381.91
223.47,38.803,382.04
223.32,39.552,382.17
223.17,40.288,382.29
223.03,41.013,382.41
222.89,41.728,382.52
222.76,42.432,382.63
222.63,43.126,382.74
222.5,43.811,382.85
222.38,44.486,382.95
222.26,45.153,383.05
222.15,45.812,383.15
222.04,46.463,383.24
221.93,47.106,383.33
221.82,47.742,383.42
221.72,48.371,383.51
221.61,48.993,383.59
221.52,49.608,383.68
221.42,50.217,383.76
221.32,50.82,383.84
221.23,51.417,383.91
221.14,52.008,383.99
221.06,52.594,384.06
220.97,53.174,384.13
220.89,53.749,384.2
220.81,54.319,384.27
220.73,54.884,384.34
220.65,55.445,384.4
220.57,56,384.47
220.5,56.551,384.53
220.42,57.098,384.59
220.35,57.64,384.65
220.28,58.178,384.71
220.22,58.712,384.77
220.15,59.243,384.82
220.09,59.769,384.88
220.02,60.291,384.93
219.96,60.81,384.98
219.9,61.325,385.03
219.84,61.837,385.08
219.78,62.345,385.13
219.73,62.85,385.18
219.67,63.352,385.22
219.62,63.85,385.27
219.56,64.345,385.31
219.51,64.837,385.36
219.46,65.326,385.4
219.41,65.813,385.44
219.36,66.296,385.48
219.32,66.776,385.52
219.27,67.254,385.56
219.23,67.729,385.6
219.18,68.201,385.63
219.14,68.671,385.67
219.1,69.138,385.71
219.06,69.602,385.74
219.01,70.064,385.77
218.98,70.524,385.81
218.94,70.981,385.84
218.9,71.436,385.87
218.86,71.888,385.9
218.83,72.338,385.93
218.79,72.786,385.96
218.76,73.232,385.99
218.73,73.676,386.02
218.69,74.117,386.04
218.66,74.556,386.07
218.63,74.994,386.1
218.6,75.429,386.12
218.57,75.862,386.15
218.54,76.294,386.17
218.52,76.723,386.19
218.49,77.151,386.22
218.46,77.576,386.24
218.44,78,386.26
218.41,78.422,386.28
218.39,78.842,386.3
218.37,79.26,386.32
218.34,79.677,386.34
218.32,80.092,386.36
218.3,80.505,386.38
218.28,80.917,386.39
218.26,81.327,386.41
218.24,81.735,386.43
218.22,82.142,386.44
218.2,82.547,386.46
218.18,82.95,386.47
218.17,83.352,386.49
218.15,83.753,386.5
218.13,84.152,386.51
218.12,84.549,386.53
218.1,84.945,386.54
218.09,85.34,386.55
218.07,85.733,386.56
218.06,86.125,386.57
218.05,86.515,386.59
218.04,86.904,386.6
218.02,87.291,386.61
218.01,87.678,386.61
218,88.062,386.62
217.99,88.446,386.63
217.98,88.828,386.64
217.97,89.209,386.65
217.97,89.589,386.66
217.96,89.968,386.66
217.95,90.345,386.67
217.94,90.721,386.67
217.94,91.096,386.68
217.93,91.469,386.69
217.92,91.842,386.69
217.92,92.213,386.69
217.91,92.583,386.7
217.91,92.952,386.7
217.9,93.32,386.71
217.9,93.686,386.71
217.9,94.052,386.71
217.89,94.416,386.71
217.89,94.78,386.72
217.89,95.142,386.72
217.89,95.503,386.72
217.89,95.863,386.72
217.89,96.222,386.72
217.89,96.581,386.72
217.89,96.938,386.72
217.89,97.294,386.72
217.89,97.649,386.72
217.89,98.003,386.72
217.89,98.356,386.72
217.89,98.708,386.72
217.89,99.059,386.71
217.9,99.409,386.71
217.9,99.758,386.71
217.9,100.11,386.71
217.91,100.45,386.7
217.91,100.8,386.7
217.92,101.15,386.7
217.92,101.49,386.69
217.93,101.83,386.69
217.93,102.18,386.68
217.94,102.52,386.68
217.94,102.86,386.67
217.95,103.2,386.67
217.96,103.54,386.66
217.96,103.88,386.66
217.97,104.21,386.65
217.98,104.55,386.64
217.99,104.89,386.64
218,105.22,386.63
218.01,105.56,386.62
218.01,105.89,386.61
218.02,106.22,386.61
218.03,106.55,386.6
218.04,106.89,386.59
218.05,107.22,386.58
218.06,107.55,386.57
218.08,107.87,386.56
218.09,108.2,386.55
218.1,108.53,386.54
218.11,108.86,386.53
218.12,109.18,386.52
218.13,109.51,386.51
218.15,109.83,386.5
218.16,110.15,386.49
218.17,110.48,386.48
218.19,110.8,386.47
218.2,111.12,386.46
218.21,111.44,386.45
218.23,111.76,386.43
218.24,112.08,386.42
218.26,112.4,386.41
218.27,112.72,386.4
218.29,113.03,386.38
218.3,113.35,386.37
218.32,113.66,386.36
218.34,113.98,386.34
218.35,114.29,386.33
218.37,114.61,386.32
218.39,114.92,386.3
218.4,115.23,386.29
218.42,115.55,386.27
218.44,115.86,386.26
218.46,116.17,386.24
218.47,116.48,386.23
218.49,116.79,386.21
218.51,117.09,386.2
218.53,117.4,386.18
218.55,117.71,386.17
218.57,118.02,386.15
218.59,118.32,386.13
218.61,118.63,386.12
218.63,118.93,386.1
218.65,119.24,386.08
218.67,119.54,386.07
218.69,119.84,386.05
218.71,120.15,386.03
218.73,120.45,386.01
218.75,120.75,386
218.77,121.05,385.98
218.79,121.35,385.96
218.82,121.65,385.94
218.84,121.95,385.92
218.86,122.25,385.9
218.88,122.55,385.88
218.91,122.85,385.87
218.93,123.14,385.85
218.95,123.44,385.83
218.98,123.73,385.81
219,124.03,385.79
219.02,124.33,385.77
219.05,124.62,385.75
219.07,124.91,385.73
219.1,125.21,385.71
219.12,125.5,385.69
219.15,125.79,385.66
219.17,126.08,385.64
219.2,126.37,385.62
219.22,126.66,385.6
219.25,126.96,385.58
219.27,127.24,385.56
219.3,127.53,385.54
219.33,127.82,385.51
219.35,128.11,385.49
219.38,128.4,385.47
219.41,128.69,385.45
219.43,128.97,385.42
219.46,129.26,385.4
219.49,129.54,385.38
219.51,129.83,385.36
219.54,130.11,385.33
219.57,130.4,385.31
219.6,130.68,385.29
219.63,130.97,385.26
219.65,131.25,385.24
219.68,131.53,385.21
219.71,131.81,385.19
219.74,132.1,385.17
219.77,132.38,385.14
219.8,132.66,385.12
219.83,132.94,385.09
219.86,133.22,385.07
219.89,133.5,385.04
219.92,133.77,385.02
219.95,134.05,384.99
219.98,134.33,384.97
220.01,134.61,384.94
220.04,134.89,384.91
220.07,135.16,384.89
220.1,135.44,384.86
220.13,135.71,384.84
220.16,135.99,384.81
220.2,136.27,384.78
220.23,136.54,384.76
220.26,136.81,384.73
220.29,137.09,384.7
220.32,137.36,384.68
220.36,137.63,384.65
220.39,137.91,384.62
220.42,138.18,384.6
220.45,138.45,384.57
220.49,138.72,384.54
220.52,138.99,384.51
220.55,139.26,384.48
220.59,139.53,384.46
220.62,139.8,384.43
220.65,140.07,384.4
220.69,140.34,384.37
220.72,140.61,384.34
220.75,140.88,384.32
220.79,141.14,384.29
220.82,141.41,384.26
220.86,141.68,384.23
220.89,141.95,384.2
220.93,142.21,384.17
220.96,142.48,384.14
221,142.74,384.11
221.03,143.01,384.08
221.07,143.27,384.05
221.1,143.54,384.02
221.14,143.8,383.99
221.17,144.07,383.96
221.21,144.33,383.93
221.25,144.59,383.9
221.28,144.85,383.87
221.32,145.12,383.84
221.36,145.38,383.81
221.39,145.64,383.78
221.43,145.9,383.75
221.47,146.16,383.72
221.5,146.42,383.69
221.54,146.68,383.66
221.58,146.94,383.62
221.62,147.2,383.59
221.65,147.46,383.56
221.69,147.72,383.53
221.73,147.98,383.5
221.77,148.23,383.47
221.8,148.49,383.43
221.84,148.75,383.4
221.88,149.01,383.37
221.92,149.26,383.34
221.96,149.52,383.3
222,149.78,383.27
222.04,150.03,383.24
222.07,150.29,383.21
222.11,150.54,383.17
222.15,150.8,383.14
222.19,151.05,383.11
222.23,151.3,383.07
222.27,151.56,383.04
222.31,151.81,383.01
222.35,152.06,382.97
222.39,152.32,382.94
222.43,152.57,382.91
222.47,152.82,382.87
222.51,153.07,382.84
222.55,153.32,382.81
222.59,153.58,382.77
222.63,153.83,382.74
222.67,154.08,382.7
222.72,154.33,382.67
222.76,154.58,382.63
222.8,154.83,382.6
222.84,155.08,382.57
222.88,155.32,382.53
222.92,155.57,382.5
222.96,155.82,382.46
223.01,156.07,382.43
223.05,156.32,382.39
223.09,156.57,382.36
223.13,156.81,382.32
223.17,157.06,382.28
223.22,157.31,382.25
223.26,157.55,382.21
223.3,157.8,382.18
223.34,158.04,382.14
223.39,158.29,382.11
223.43,158.53,382.07
223.47,158.78,382.03
223.52,159.02,382
223.56,159.27,381.96
223.6,159.51,381.93
223.65,159.76,381.89
223.69,160,381.85
223.73,160.24,381.82
223.78,160.49,381.78
223.82,160.73,381.74
223.86,160.97,381.71
223.91,161.21,381.67
223.95,161.45,381.63
224,161.7,381.59
224.04,161.94,381.56
224.09,162.18,381.52
224.13,162.42,381.48
224.18,162.66,381.44
224.22,162.9,381.41
224.26,163.14,381.37
224.31,163.38,381.33
224.35,163.62,381.29
224.4,163.86,381.26
224.45,164.1,381.22
224.49,164.33,381.18
224.54,164.57,381.14
224.58,164.81,381.1
224.63,165.05,381.06
224.67,165.29,381.03
224.72,165.52,380.99
224.77,165.76,380.95
224.81,166,380.91
224.86,166.23,380.87
224.9,166.47,380.83
224.95,166.71,380.79
225,166.94,380.75
225.04,167.18,380.72
225.09,167.41,380.68
225.14,167.65,380.64
225.18,167.88,380.6
225.23,168.12,380.56
225.28,168.35,380.52
225.33,168.58,380.48
225.37,168.82,380.44
225.42,169.05,380.4
225.47,169.28,380.36
225.52,169.52,380.32
225.56,169.75,380.28
225.61,169.98,380.24
225.66,170.21,380.2
225.71,170.45,380.16
225.75,170.68,380.12
225.8,170.91,380.08
225.85,171.14,380.04
225.9,171.37,380
225.95,171.6,379.96
226,171.83,379.92
226.04,172.06,379.88
226.09,172.29,379.84
226.14,172.52,379.79
226.19,172.75,379.75
226.24,172.98,379.71
226.29,173.21,379.67
226.34,173.44,379.63
226.39,173.67,379.59
226.44,173.9,379.55
226.49,174.13,379.51
226.53,174.35,379.46
226.58,174.58,379.42
226.63,174.81,379.38
226.68,175.04,379.34
226.73,175.26,379.3
226.78,175.49,379.26
226.83,175.72,379.21
226.88,175.94,379.17
226.93,176.17,379.13
226.98,176.4,379.09
227.03,176.62,379.05
227.08,176.85,379
227.14,177.07,378.96
227.19,177.3,378.92
227.24,177.52,378.88
227.29,177.75,378.83
227.34,177.97,378.79
227.39,178.2,378.75
227.44,178.42,378.71
227.49,178.64,378.66
227.54,178.87,378.62
227.59,179.09,378.58
227.64,179.31,378.53
227.7,179.54,378.49
227.75,179.76,378.45
227.8,179.98,378.4
227.85,180.2,378.36
227.9,180.43,378.32
227.95,180.65,378.27
228.01,180.87,378.23
228.06,181.09,378.19
228.11,181.31,378.14
228.16,181.53,378.1
228.21,181.75,378.06
228.27,181.98,378.01
228.32,182.2,377.97
228.37,182.42,377.92
228.42,182.64,377.88
228.48,182.86,377.84
228.53,183.08,377.79
228.58,183.3,377.75
228.63,183.51,377.7
228.69,183.73,377.66
228.74,183.95,377.61
228.79,184.17,377.57
228.85,184.39,377.52
228.9,184.61,377.48
228.95,184.83,377.44
229.01,185.04,377.39
229.06,185.26,377.35
229.11,185.48,377.3
229.17,185.7,377.26
229.22,185.91,377.21
229.27,186.13,377.17
229.33,186.35,377.12
229.38,186.56,377.08
229.44,186.78,377.03
229.49,186.99,376.98
229.54,187.21,376.94
229.6,187.43,376.89
229.65,187.64,376.85
229.71,187.86,376.8
229.76,188.07,376.76
229.82,188.29,376.71
229.87,188.5,376.67
229.93,188.72,376.62
229.98,188.93,376.57
230.03,189.15,376.53
230.09,189.36,376.48
230.14,189.57,376.44
230.2,189.79,376.39
230.25,190,376.34
230.31,190.21,376.3
230.36,190.43,376.25
230.42,190.64,376.2
230.48,190.85,376.16
230.53,191.06,376.11
230.59,191.28,376.07
230.64,191.49,376.02
230.7,191.7,375.97
230.75,191.91,375.93
230.81,192.12,375.88
230.86,192.34,375.83
230.92,192.55,375.78
230.98,192.76,375.74
231.03,192.97,375.69
231.09,193.18,375.64
231.14,193.39,375.6
231.2,193.6,375.55
231.26,193.81,375.5
231.31,194.02,375.45
231.37,194.23,375.41
231.43,194.44,375.36
231.48,194.65,375.31
231.54,194.86,375.27
231.6,195.07,375.22
231.65,195.28,375.17
231.71,195.49,375.12
231.77,195.69,375.07
231.82,195.9,375.03
231.88,196.11,374.98
231.94,196.32,374.93
231.99,196.53,374.88
232.05,196.73,374.84
232.11,196.94,374.79
232.17,197.15,374.74
232.22,197.36,374.69
232.28,197.56,374.64
232.34,197.77,374.59
232.4,197.98,374.55
232.45,198.18,374.5
232.51,198.39,374.45
232.57,198.6,374.4
232.63,198.8,374.35
232.69,199.01,374.3
232.74,199.21,374.25
232.8,199.42,374.21
232.86,199.62,374.16
232.92,199.83,374.11
232.98,200.04,374.06
233.03,200.24,374.01
233.09,200.44,373.96
233.15,200.65,373.91
233.21,200.85,373.86
233.27,201.06,373.81
233.33,201.26,373.77
233.39,201.47,373.72
233.44,201.67,373.67
233.5,201.87,373.62
233.56,202.08,373.57
233.62,202.28,373.52
233.68,202.48,373.47
233.74,202.69,373.42
233.8,202.89,373.37
233.86,203.09,373.32
233.92,203.29,373.27
233.98,203.5,373.22
234.04,203.7,373.17
234.09,203.9,373.12
234.15,204.1,373.07
234.21,204.3,373.02
234.27,204.51,372.97
234.33,204.71,372.92
234.39,204.91,372.87
234.45,205.11,372.82
234.51,205.31,372.77
