timestamp TimeMS AX AY AZ VWN VWE MN ME MD MX MY MZ
27.550 27550 50 0 0 0 0 163 34 -340 0 -10 3
27.570 27570 50 0 0 0 0 163 34 -340 0 -10 3
27.590 27590 50 0 0 0 0 163 34 -340 0 -10 3
27.611 27611 50 0 0 0 0 163 34 -340 0 -10 3
27.631 27631 50 0 0 0 0 163 34 -340 0 -10 3
27.651 27651 50 0 0 0 0 163 34 -340 0 -10 3
27.671 27671 50 0 0 0 0 163 34 -340 0 -10 3
27.691 27691 50 0 0 0 0 163 34 -340 0 -10 3
27.711 27711 50 0 0 0 0 163 34 -340 0 -10 3
27.731 27731 50 0 0 0 0 163 34 -340 0 -10 3
27.751 27751 50 0 0 0 0 163 34 -340 0 -10 3
27.771 27771 50 0 0 0 0 163 34 -340 0 -10 3
27.791 27791 50 0 0 0 0 163 34 -340 0 -10 3
27.811 27811 50 0 0 0 0 163 34 -340 0 -10 3
27.831 27831 50 0 0 0 0 163 34 -340 0 -10 3
27.852 27852 50 0 0 0 0 163 34 -340 0 -10 3
27.872 27872 50 0 0 0 0 163 34 -340 0 -10 3
27.892 27892 50 0 0 0 0 163 34 -340 0 -10 3
27.912 27912 50 0 0 0 0 163 34 -340 0 -10 3
27.932 27932 50 0 0 0 0 163 34 -340 0 -10 3
27.952 27952 50 0 0 0 0 163 34 -340 0 -10 3
27.972 27972 50 0 0 0 0 163 34 -340 0 -10 3
27.992 27992 50 0 0 0 0 163 34 -340 0 -10 3
28.012 28012 50 0 0 0 0 163 34 -340 0 -10 3
28.032 28032 50 0 0 0 0 163 34 -340 0 -10 3
28.053 28053 50 0 0 0 0 163 34 -340 0 -10 3
28.072 28072 50 0 0 0 0 163 34 -340 0 -10 3
28.092 28092 50 0 0 0 0 163 34 -340 0 -10 3
28.113 28113 50 0 0 0 0 163 34 -340 0 -10 3
28.133 28133 49 0 0 0 0 163 34 -340 0 -10 3
28.153 28153 49 0 0 0 0 163 34 -340 0 -10 3
28.173 28173 49 0 0 0 0 163 34 -340 0 -10 3
28.193 28193 49 0 0 0 0 163 34 -340 0 -10 3
28.213 28213 49 0 0 0 0 163 34 -340 0 -10 3
28.233 28233 49 0 0 0 0 163 34 -340 0 -10 3
28.253 28253 49 0 0 0 0 163 34 -340 0 -10 3
28.273 28273 49 0 0 0 0 163 34 -340 0 -10 3
28.293 28293 49 0 0 0 0 163 34 -340 0 -10 3
28.313 28313 49 0 0 0 0 163 34 -340 0 -10 3
28.334 28334 49 0 0 0 0 163 34 -340 0 -10 3
28.354 28354 49 0 0 0 0 163 34 -340 0 -10 3
28.374 28374 49 0 0 0 0 163 34 -340 0 -10 3
28.394 28394 49 0 0 0 0 163 34 -340 0 -10 3
28.414 28414 49 0 0 0 0 163 34 -340 0 -10 3
28.434 28434 49 0 0 0 0 163 34 -340 0 -10 3
28.454 28454 49 0 0 0 0 163 34 -340 0 -10 3
28.474 28474 49 0 0 0 0 163 34 -340 0 -10 3
28.494 28494 49 0 0 0 0 163 34 -340 0 -10 3
28.514 28514 49 0 0 0 0 163 34 -340 0 -10 3
28.534 28534 50 0 0 0 0 163 34 -340 0 -10 3
28.554 28554 50 0 0 0 0 163 34 -340 0 -10 3
28.574 28574 50 0 0 0 0 163 34 -340 0 -10 3
28.595 28595 50 0 0 0 0 163 34 -340 0 -10 3
28.615 28615 50 0 0 0 0 163 34 -340 0 -10 3
28.635 28635 50 0 0 0 0 163 34 -340 0 -10 3
28.655 28655 50 0 0 0 0 163 34 -340 0 -10 3
28.675 28675 50 0 0 0 0 163 34 -340 0 -10 3
28.695 28695 50 0 0 0 0 163 34 -340 0 -10 3
28.715 28715 50 0 0 0 0 163 34 -340 0 -10 3
28.735 28735 50 0 0 0 0 163 34 -340 0 -10 3
28.755 28755 50 0 0 0 0 163 34 -340 0 -10 3
28.776 28776 50 0 0 0 0 163 34 -340 0 -10 3
28.796 28796 50 0 0 0 0 163 34 -340 0 -10 3
28.816 28816 50 0 0 0 0 163 34 -340 0 -10 3
28.836 28836 50 0 0 0 0 163 34 -340 0 -10 3
28.856 28856 50 0 0 0 0 163 34 -340 0 -10 3
28.876 28876 50 0 0 0 0 163 34 -340 0 -10 3
28.896 28896 50 0 0 0 0 163 34 -340 0 -10 3
28.916 28916 50 0 0 0 0 163 34 -340 0 -10 3
28.936 28936 50 0 0 0 0 163 34 -340 0 -10 3
28.956 28956 50 0 0 0 0 163 34 -340 0 -10 3
28.976 28976 50 0 0 0 0 163 34 -340 0 -10 3
28.996 28996 50 0 0 0 0 163 34 -340 0 -10 3
29.017 29017 50 0 0 0 0 163 34 -340 0 -10 3
29.037 29037 50 0 0 0 0 163 34 -340 0 -10 3
29.057 29057 50 0 0 0 0 163 34 -340 0 -10 3
29.077 29077 50 0 0 0 0 163 34 -340 0 -10 3
29.097 29097 50 0 0 0 0 163 34 -340 0 -10 3
29.117 29117 50 0 0 0 0 163 34 -340 0 -10 3
29.137 29137 50 0 0 0 0 163 34 -340 0 -10 3
29.157 29157 50 0 0 0 0 163 34 -340 0 -10 3
29.177 29177 50 0 0 0 0 163 34 -340 0 -10 3
29.197 29197 50 0 0 0 0 163 34 -340 0 -10 3
29.217 29217 50 0 0 0 0 163 34 -340 0 -10 3
29.238 29238 50 0 0 0 0 163 34 -340 0 -10 3
29.258 29258 50 0 0 0 0 163 34 -340 0 -10 3
29.278 29278 50 0 0 0 0 163 34 -340 0 -10 3
29.298 29298 50 0 0 0 0 163 34 -340 0 -10 3
29.318 29318 50 0 0 0 0 163 34 -340 0 -10 3
29.338 29338 50 0 0 0 0 163 34 -340 0 -10 3
29.358 29358 50 0 0 0 0 163 34 -340 0 -10 3
29.378 29378 50 0 0 0 0 163 34 -340 0 -10 3
29.398 29398 50 0 0 0 0 163 34 -340 0 -10 3
29.418 29418 50 0 0 0 0 163 34 -340 0 -10 3
29.439 29439 50 0 0 0 0 163 34 -340 0 -10 3
29.458 29458 50 0 0 0 0 163 34 -340 0 -10 3
29.479 29479 50 0 0 0 0 163 34 -340 0 -10 3
29.499 29499 50 0 0 0 0 163 34 -340 0 -10 3
29.519 29519 50 0 0 0 0 163 34 -340 0 -10 3
29.539 29539 50 0 0 0 0 163 34 -340 0 -10 3
29.559 29559 50 0 0 0 0 163 34 -340 0 -10 3
29.579 29579 50 0 0 0 0 163 34 -340 0 -10 3
29.599 29599 50 0 0 0 0 163 34 -340 0 -10 3
29.619 29619 50 0 0 0 0 163 34 -340 0 -10 3
29.639 29639 50 0 0 0 0 163 34 -340 0 -10 3
29.660 29660 50 0 0 0 0 163 34 -340 0 -10 3
29.680 29680 50 0 0 0 0 163 34 -340 0 -10 3
29.700 29700 50 0 0 0 0 163 34 -340 0 -10 3
29.720 29720 50 0 0 0 0 163 34 -340 0 -10 3
29.740 29740 50 0 0 0 0 163 34 -340 0 -10 3
29.760 29760 50 0 0 0 0 163 34 -340 0 -10 3
29.780 29780 50 0 0 0 0 163 34 -340 0 -10 3
29.800 29800 50 0 0 0 0 163 34 -340 0 -10 3
29.820 29820 50 0 0 0 0 163 34 -340 0 -10 3
29.840 29840 50 0 0 0 0 163 34 -340 0 -10 3
29.861 29861 50 0 0 0 0 163 34 -340 0 -10 3
29.881 29881 50 0 0 0 0 163 34 -340 0 -10 3
29.901 29901 50 0 0 0 0 163 34 -340 0 -10 3
29.921 29921 50 0 0 0 0 163 34 -340 0 -10 3
29.941 29941 50 0 0 0 0 163 34 -340 0 -10 3
29.961 29961 50 0 0 0 0 163 34 -340 0 -10 3
29.981 29981 50 0 0 0 0 163 34 -340 0 -10 3
30.001 30001 50 0 0 0 0 163 34 -340 0 -10 3
30.021 30021 50 0 0 0 0 163 34 -340 0 -10 3
30.041 30041 50 0 0 0 0 163 34 -340 0 -10 3
30.061 30061 50 0 0 0 0 163 34 -340 0 -10 3
30.081 30081 50 0 0 0 0 163 34 -340 0 -10 3
30.101 30101 50 0 0 0 0 163 34 -340 0 -10 3
30.121 30121 50 0 0 0 0 163 34 -340 0 -10 3
30.142 30142 50 0 0 0 0 163 34 -340 0 -10 3
30.162 30162 50 0 0 0 0 163 34 -340 0 -10 3
30.182 30182 50 0 0 0 0 163 34 -340 0 -10 3
30.202 30202 50 0 0 0 0 163 34 -340 0 -10 3
30.222 30222 50 0 0 0 0 163 34 -340 0 -10 3
30.242 30242 50 0 0 0 0 163 34 -340 0 -10 3
30.262 30262 50 0 0 0 0 163 34 -340 0 -10 3
30.282 30282 50 0 0 0 0 163 34 -340 0 -10 3
30.302 30302 50 0 0 0 0 163 34 -340 0 -10 3
30.322 30322 50 0 0 0 0 163 34 -340 0 -10 3
30.342 30342 50 0 0 0 0 163 34 -340 0 -10 3
30.363 30363 50 0 0 0 0 163 34 -340 0 -10 3
30.383 30383 50 0 0 0 0 163 34 -340 0 -10 3
30.403 30403 50 0 0 0 0 163 34 -340 0 -10 3
30.423 30423 50 0 0 0 0 163 34 -340 0 -10 3
30.443 30443 50 0 0 0 0 163 34 -340 0 -10 3
30.463 30463 50 0 0 0 0 163 34 -340 0 -10 3
30.483 30483 50 0 0 0 0 163 34 -340 0 -10 3
30.503 30503 50 0 0 0 0 163 34 -340 0 -10 3
30.523 30523 50 0 0 0 0 163 34 -340 0 -10 3
30.543 30543 50 0 0 0 0 163 34 -340 0 -10 3
30.563 30563 50 0 0 0 0 163 34 -340 0 -10 3
30.583 30583 50 0 0 0 0 163 34 -340 0 -10 3
30.604 30604 50 0 0 0 0 163 34 -340 0 -10 3
30.624 30624 50 0 0 0 0 163 34 -340 0 -10 3
30.644 30644 50 0 0 0 0 163 34 -340 0 -10 3
30.664 30664 50 0 0 0 0 163 34 -340 0 -10 3
30.684 30684 50 0 0 0 0 163 34 -340 0 -10 3
30.704 30704 50 0 0 0 0 163 34 -340 0 -10 3
30.724 30724 50 0 0 0 0 163 34 -340 0 -10 3
30.744 30744 50 0 0 0 0 163 34 -340 0 -10 3
30.764 30764 50 0 0 0 0 163 34 -340 0 -10 3
30.785 30785 50 0 0 0 0 163 34 -340 0 -10 3
30.805 30805 50 0 0 0 0 163 34 -340 0 -10 3
30.825 30825 50 0 0 0 0 163 34 -340 0 -10 3
30.845 30845 50 0 0 0 0 163 34 -340 0 -10 3
30.865 30865 50 0 0 0 0 163 34 -340 0 -10 3
30.885 30885 50 0 0 0 0 163 34 -340 0 -10 3
30.905 30905 50 0 0 0 0 163 34 -340 0 -10 3
30.925 30925 50 0 0 0 0 163 34 -340 0 -10 3
30.945 30945 50 0 0 0 0 163 34 -340 0 -10 3
30.965 30965 50 0 0 0 0 163 34 -340 0 -10 3
30.986 30986 50 0 0 0 0 163 34 -340 0 -10 3
31.006 31006 50 0 0 0 0 163 34 -340 0 -10 3
31.026 31026 50 0 0 0 0 163 34 -340 0 -10 3
31.046 31046 50 0 0 0 0 163 34 -340 0 -10 3
31.066 31066 50 0 0 0 0 163 34 -340 0 -10 3
31.086 31086 50 0 0 0 0 163 34 -340 0 -10 3
31.106 31106 50 0 0 0 0 163 34 -340 0 -10 3
31.127 31127 50 0 0 0 0 163 34 -340 0 -10 3
31.147 31147 50 0 0 0 0 163 34 -340 0 -10 3
31.167 31167 50 0 0 0 0 163 34 -340 0 -10 3
31.187 31187 50 0 0 0 0 163 34 -340 0 -10 3
31.207 31207 50 0 0 0 0 163 34 -340 0 -10 3
31.227 31227 50 0 0 0 0 163 34 -340 0 -10 3
31.247 31247 50 0 0 0 0 163 34 -340 0 -10 3
31.267 31267 50 0 0 0 0 163 34 -340 0 -10 3
31.287 31287 50 0 0 0 0 163 34 -340 0 -10 3
31.307 31307 50 0 0 0 0 163 34 -340 0 -10 3
31.327 31327 50 0 0 0 0 163 34 -340 0 -10 3
31.348 31348 50 0 0 0 0 163 34 -340 0 -10 3
31.368 31368 50 0 0 0 0 163 34 -340 0 -10 3
31.388 31388 50 0 0 0 0 163 34 -340 0 -10 3
31.408 31408 50 0 0 0 0 163 34 -340 0 -10 3
31.428 31428 50 0 0 0 0 163 34 -340 0 -10 3
31.448 31448 50 0 0 0 0 163 34 -340 0 -10 3
31.468 31468 50 0 0 0 0 163 34 -340 0 -10 3
31.488 31488 50 0 0 0 0 163 34 -340 0 -10 3
31.508 31508 50 0 0 0 0 163 34 -340 0 -10 3
31.528 31528 50 0 0 0 0 163 34 -340 0 -10 3
31.548 31548 50 0 0 0 0 163 34 -340 0 -10 3
31.569 31569 50 0 0 0 0 163 34 -340 0 -10 3
31.589 31589 50 0 0 0 0 163 34 -340 0 -10 3
31.609 31609 50 0 0 0 0 163 34 -340 0 -10 3
31.629 31629 50 0 0 0 0 163 34 -340 0 -10 3
31.649 31649 50 0 0 0 0 163 34 -340 0 -10 3
31.669 31669 50 0 0 0 0 163 34 -340 0 -10 3
31.689 31689 50 0 0 0 0 163 34 -340 0 -10 3
31.709 31709 50 0 0 0 0 163 34 -340 0 -10 3
31.729 31729 50 0 0 0 0 163 34 -340 0 -10 3
31.749 31749 50 0 0 0 0 163 34 -340 0 -10 3
31.769 31769 50 0 0 0 0 163 34 -340 0 -10 3
31.790 31790 50 0 0 0 0 163 34 -340 0 -10 3
31.809 31809 50 0 0 0 0 163 34 -340 0 -10 3
31.830 31830 50 0 0 0 0 163 34 -340 0 -10 3
31.850 31850 50 0 0 0 0 163 34 -340 0 -10 3
31.870 31870 50 0 0 0 0 163 34 -340 0 -10 3
31.890 31890 50 0 0 0 0 163 34 -340 0 -10 3
31.910 31910 50 0 0 0 0 163 34 -340 0 -10 3
31.930 31930 50 0 0 0 0 163 34 -340 0 -10 3
31.950 31950 50 0 0 0 0 163 34 -340 0 -10 3
31.970 31970 50 0 0 0 0 163 34 -340 0 -10 3
31.991 31991 50 0 0 0 0 163 34 -340 0 -10 3
32.011 32011 50 0 0 0 0 163 34 -340 0 -10 3
32.031 32031 50 0 0 0 0 163 34 -340 0 -10 3
32.051 32051 50 0 0 0 0 163 34 -340 0 -10 3
32.071 32071 50 0 0 0 0 163 34 -340 0 -10 3
32.091 32091 50 0 0 0 0 163 34 -340 0 -10 3
32.111 32111 50 0 0 0 0 163 34 -340 0 -10 3
32.131 32131 50 0 0 0 0 163 34 -340 0 -10 3
32.151 32151 50 0 0 0 0 163 34 -340 0 -10 3
32.171 32171 50 0 0 0 0 163 34 -340 0 -10 3
32.191 32191 50 0 0 0 0 163 34 -340 0 -10 3
32.211 32211 50 0 0 0 0 163 34 -340 0 -10 3
32.231 32231 50 0 0 0 0 163 34 -340 0 -10 3
32.252 32252 50 0 0 0 0 163 34 -340 0 -10 3
32.272 32272 50 0 0 0 0 163 34 -340 0 -10 3
32.292 32292 50 0 0 0 0 163 34 -340 0 -10 3
32.312 32312 50 0 0 0 0 163 34 -340 0 -10 3
32.332 32332 50 0 0 0 0 163 34 -340 0 -10 3
32.352 32352 50 0 0 0 0 163 34 -340 0 -10 3
32.372 32372 50 0 0 0 0 163 34 -340 0 -10 3
32.392 32392 50 0 0 0 0 163 34 -340 0 -10 3
32.412 32412 50 0 0 0 0 163 34 -340 0 -10 3
32.432 32432 50 0 0 0 0 163 34 -340 0 -10 3
32.453 32453 50 0 0 0 0 163 34 -340 0 -10 3
32.473 32473 50 0 0 0 0 163 34 -340 0 -10 3
32.493 32493 50 0 0 0 0 163 34 -340 0 -10 3
32.513 32513 50 0 0 0 0 163 34 -340 0 -10 3
32.533 32533 49 0 0 0 0 163 34 -340 0 -10 3
32.553 32553 49 0 0 0 0 163 34 -340 0 -10 3
32.573 32573 49 0 0 0 0 163 34 -340 0 -10 3
32.593 32593 49 0 0 0 0 163 34 -340 0 -10 3
32.613 32613 49 0 0 0 0 163 34 -340 0 -10 3
32.634 32634 49 0 0 0 0 163 34 -340 0 -10 3
32.654 32654 49 0 0 0 0 163 34 -340 0 -10 3
32.674 32674 49 0 0 0 0 163 34 -340 0 -10 3
32.694 32694 49 0 0 0 0 163 34 -340 0 -10 3
32.714 32714 49 0 0 0 0 163 34 -340 0 -10 3
32.734 32734 49 0 0 0 0 163 34 -340 0 -10 3
32.754 32754 49 0 0 0 0 163 34 -340 0 -10 3
32.774 32774 49 0 0 0 0 163 34 -340 0 -10 3
32.794 32794 49 0 0 0 0 163 34 -340 0 -10 3
32.815 32815 49 0 0 0 0 163 34 -340 0 -10 3
32.834 32834 49 0 0 0 0 163 34 -340 0 -10 3
32.854 32854 49 0 0 0 0 163 34 -340 0 -10 3
32.875 32875 49 0 0 0 0 163 34 -340 0 -10 3
32.895 32895 49 0 0 0 0 163 34 -340 0 -10 3
32.915 32915 49 0 0 0 0 163 34 -340 0 -10 3
32.935 32935 49 0 0 0 0 163 34 -340 0 -10 3
32.955 32955 49 0 0 0 0 163 34 -340 0 -10 3
32.975 32975 49 0 0 0 0 163 34 -340 0 -10 3
32.995 32995 49 0 0 0 0 163 34 -340 0 -10 3
33.015 33015 49 0 0 0 0 163 34 -340 0 -10 3
33.035 33035 49 0 0 0 0 163 34 -340 0 -10 3
33.056 33056 49 0 0 0 0 163 34 -340 0 -10 3
33.076 33076 49 0 0 0 0 163 34 -340 0 -10 3
33.096 33096 49 0 0 0 0 163 34 -340 0 -10 3
33.116 33116 49 0 0 0 0 163 34 -340 0 -10 3
33.136 33136 49 0 0 0 0 163 34 -340 0 -10 3
33.156 33156 49 0 0 0 0 163 34 -340 0 -10 3
33.176 33176 49 0 0 0 0 163 34 -340 0 -10 3
33.196 33196 49 0 0 0 0 163 34 -340 0 -10 3
33.216 33216 49 0 0 0 0 163 34 -340 0 -10 3
33.236 33236 49 0 0 0 0 163 34 -340 0 -10 3
33.256 33256 49 0 0 0 0 163 34 -340 0 -10 3
33.277 33277 49 0 0 0 0 163 34 -340 0 -10 3
33.297 33297 49 0 0 0 0 163 34 -340 0 -10 3
33.317 33317 49 0 0 0 0 163 34 -340 0 -10 3
33.337 33337 49 0 0 0 0 163 34 -340 0 -10 3
33.357 33357 49 0 0 0 0 163 34 -340 0 -10 3
33.377 33377 49 0 0 0 0 163 34 -340 0 -10 3
33.397 33397 49 0 0 0 0 163 34 -340 0 -10 3
33.417 33417 49 0 0 0 0 163 34 -340 0 -10 3
33.437 33437 49 0 0 0 0 163 34 -340 0 -10 3
33.457 33457 49 0 0 0 0 163 34 -340 0 -10 3
33.478 33478 49 0 0 0 0 163 34 -340 0 -10 3
33.498 33498 49 0 0 0 0 163 34 -340 0 -10 3
33.518 33518 49 0 0 0 0 163 34 -340 0 -10 3
33.538 33538 49 0 0 0 0 163 34 -340 0 -10 3
33.558 33558 49 0 0 0 0 163 34 -340 0 -10 3
33.578 33578 49 0 0 0 0 163 34 -340 0 -10 3
33.598 33598 49 0 0 0 0 163 34 -340 0 -10 3
33.618 33618 49 0 0 0 0 163 34 -340 0 -10 3
33.638 33638 49 0 0 0 0 163 34 -340 0 -10 3
33.658 33658 49 0 0 0 0 163 34 -340 0 -10 3
33.678 33678 49 0 0 0 0 163 34 -340 0 -10 3
33.699 33699 49 0 0 0 0 163 34 -340 0 -10 3
33.719 33719 49 0 0 0 0 163 34 -340 0 -10 3
33.739 33739 49 0 0 0 0 163 34 -340 0 -10 3
33.759 33759 49 0 0 0 0 163 34 -340 0 -10 3
33.779 33779 49 0 0 0 0 163 34 -340 0 -10 3
33.799 33799 49 0 0 0 0 163 34 -340 0 -10 3
33.819 33819 49 0 0 0 0 163 34 -340 0 -10 3
33.839 33839 49 0 0 0 0 163 34 -340 0 -10 3
33.860 33860 49 0 0 0 0 163 34 -340 0 -10 3
33.880 33880 49 0 0 0 0 163 34 -340 0 -10 3
33.900 33900 49 0 0 0 0 163 34 -340 0 -10 3
33.920 33920 49 0 0 0 0 163 34 -340 0 -10 3
33.940 33940 49 0 0 0 0 163 34 -340 0 -10 3
33.960 33960 49 0 0 0 0 163 34 -340 0 -10 3
33.980 33980 49 0 0 0 0 163 34 -340 0 -10 3
34.000 34000 49 0 0 0 0 163 34 -340 0 -10 3
34.020 34020 49 0 0 0 0 163 34 -340 0 -10 3
34.040 34040 49 0 0 0 0 163 34 -340 0 -10 3
34.060 34060 49 0 0 0 0 163 34 -340 0 -10 3
34.081 34081 49 0 0 0 0 163 34 -340 0 -10 3
34.101 34101 49 0 0 0 0 163 34 -340 0 -10 3
34.121 34121 49 0 0 0 0 163 34 -340 0 -10 3
34.141 34141 50 0 0 0 0 163 34 -340 0 -10 3
34.161 34161 50 0 0 0 0 163 34 -340 0 -10 3
34.181 34181 50 0 0 0 0 163 34 -340 0 -10 3
34.201 34201 50 0 0 0 0 163 34 -340 0 -10 3
34.221 34221 50 0 0 0 0 163 34 -340 0 -10 3
34.241 34241 50 0 0 0 0 163 34 -340 0 -10 3
34.261 34261 50 0 0 0 0 163 34 -340 0 -10 3
34.281 34281 50 0 0 0 0 163 34 -340 0 -10 3
34.301 34301 50 0 0 0 0 163 34 -340 0 -10 3
34.321 34321 50 0 0 0 0 163 34 -340 0 -10 3
34.341 34341 50 0 0 0 0 163 34 -340 0 -10 3
34.361 34361 50 0 0 0 0 163 34 -340 0 -10 3
34.382 34382 50 0 0 0 0 163 34 -340 0 -10 3
34.402 34402 50 0 0 0 0 163 34 -340 0 -10 3
34.422 34422 50 0 0 0 0 163 34 -340 0 -10 3
34.442 34442 50 0 0 0 0 163 34 -340 0 -10 3
34.462 34462 50 0 0 0 0 163 34 -340 0 -10 3
34.482 34482 50 0 0 0 0 163 34 -340 0 -10 3
34.502 34502 50 0 0 0 0 163 34 -340 0 -10 3
34.522 34522 50 0 0 0 0 163 34 -340 0 -10 3
34.542 34542 50 0 0 0 0 163 34 -340 0 -10 3
34.562 34562 50 0 0 0 0 163 34 -340 0 -10 3
34.582 34582 50 0 0 0 0 163 34 -340 0 -10 3
34.602 34602 50 0 0 0 0 163 34 -340 0 -10 3
34.623 34623 50 0 0 0 0 163 34 -340 0 -10 3
34.643 34643 50 0 0 0 0 163 34 -340 0 -10 3
34.663 34663 50 0 0 0 0 163 34 -340 0 -10 3
34.683 34683 50 0 0 0 0 163 34 -340 0 -10 3
34.703 34703 50 0 0 0 0 163 34 -340 0 -10 3
34.723 34723 50 0 0 0 0 163 34 -340 0 -10 3
34.743 34743 50 0 0 0 0 163 34 -340 0 -10 3
34.763 34763 50 0 0 0 0 163 34 -340 0 -10 3
34.783 34783 50 0 0 0 0 163 34 -340 0 -10 3
34.803 34803 50 0 0 0 0 163 34 -340 0 -10 3
34.823 34823 50 0 0 0 0 163 34 -340 0 -10 3
34.843 34843 50 0 0 0 0 163 34 -340 0 -10 3
34.864 34864 50 0 0 0 0 163 34 -340 0 -10 3
34.884 34884 50 0 0 0 0 163 34 -340 0 -10 3
34.904 34904 50 0 0 0 0 163 34 -340 0 -10 3
34.924 34924 50 0 0 0 0 163 34 -340 0 -10 3
34.944 34944 49 0 0 0 0 163 34 -340 0 -10 3
34.964 34964 49 0 0 0 0 163 34 -340 0 -10 3
34.984 34984 49 0 0 0 0 163 34 -340 0 -10 3
35.004 35004 49 0 0 0 0 163 34 -340 0 -10 3
35.024 35024 49 0 0 0 0 163 34 -340 0 -10 3
35.044 35044 49 0 0 0 0 163 34 -340 0 -10 3
35.064 35064 49 0 0 0 0 163 34 -340 0 -10 3
35.084 35084 49 0 0 0 0 163 34 -340 0 -10 3
35.105 35105 49 0 0 0 0 163 34 -340 0 -10 3
35.125 35125 49 0 0 0 0 163 34 -340 0 -10 3
35.145 35145 49 0 0 0 0 163 34 -340 0 -10 3
35.165 35165 49 0 0 0 0 163 34 -340 0 -10 3
35.185 35185 49 0 0 0 0 163 34 -340 0 -10 3
35.205 35205 49 0 0 0 0 163 34 -340 0 -10 3
35.225 35225 49 0 0 0 0 163 34 -340 0 -10 3
35.245 35245 49 0 0 0 0 163 34 -340 0 -10 3
35.265 35265 49 0 0 0 0 163 34 -340 0 -10 3
35.285 35285 49 0 0 0 0 163 34 -340 0 -10 3
35.305 35305 49 0 0 0 0 163 34 -340 0 -10 3
35.326 35326 49 0 0 0 0 163 34 -340 0 -10 3
35.346 35346 50 0 0 0 0 163 34 -340 0 -10 3
35.366 35366 50 0 0 0 0 163 34 -340 0 -10 3
35.386 35386 50 0 0 0 0 163 34 -340 0 -10 3
35.406 35406 50 0 0 0 0 163 34 -340 0 -10 3
35.426 35426 50 0 0 0 0 163 34 -340 0 -10 3
35.446 35446 50 0 0 0 0 163 34 -340 0 -10 3
35.466 35466 50 0 0 0 0 163 34 -340 0 -10 3
35.486 35486 50 0 0 0 0 163 34 -340 0 -10 3
35.506 35506 50 0 0 0 0 163 34 -340 0 -10 3
35.527 35527 50 0 0 0 0 163 34 -340 0 -10 3
35.546 35546 50 0 0 0 0 163 34 -340 0 -10 3
35.567 35567 50 0 0 0 0 163 34 -340 0 -10 3
35.587 35587 50 0 0 0 0 163 34 -340 0 -10 3
35.607 35607 50 0 0 0 0 163 34 -340 0 -10 3
35.627 35627 50 0 0 0 0 163 34 -340 0 -10 3
35.647 35647 50 0 0 0 0 163 34 -340 0 -10 3
35.667 35667 50 0 0 0 0 163 34 -340 0 -10 3
35.687 35687 50 0 0 0 0 163 34 -340 0 -10 3
35.707 35707 50 0 0 0 0 163 34 -340 0 -10 3
35.727 35727 50 0 0 0 0 163 34 -340 0 -10 3
35.747 35747 49 0 0 0 0 163 34 -340 0 -10 3
35.767 35767 49 0 0 0 0 163 34 -340 0 -10 3
35.788 35788 49 0 0 0 0 163 34 -340 0 -10 3
35.808 35808 49 0 0 0 0 163 34 -340 0 -10 3
35.828 35828 49 0 0 0 0 163 34 -340 0 -10 3
35.848 35848 49 0 0 0 0 163 34 -340 0 -10 3
35.868 35868 49 0 0 0 0 163 34 -340 0 -10 3
35.888 35888 49 0 0 0 0 163 34 -340 0 -10 3
35.908 35908 49 0 0 0 0 163 34 -340 0 -10 3
35.928 35928 49 0 0 0 0 163 34 -340 0 -10 3
35.948 35948 49 0 0 0 0 163 34 -340 0 -10 3
35.968 35968 49 0 0 0 0 163 34 -340 0 -10 3
35.988 35988 49 0 0 0 0 163 34 -340 0 -10 3
36.009 36009 49 0 0 0 0 163 34 -340 0 -10 3
36.028 36028 49 0 0 0 0 163 34 -340 0 -10 3
36.049 36049 49 0 0 0 0 163 34 -340 0 -10 3
36.069 36069 49 0 0 0 0 163 34 -340 0 -10 3
36.089 36089 49 0 0 0 0 163 34 -340 0 -10 3
36.109 36109 49 0 0 0 0 163 34 -340 0 -10 3
36.129 36129 49 0 0 0 0 163 34 -340 0 -10 3
36.149 36149 49 0 0 0 0 163 34 -340 0 -10 3
36.169 36169 49 0 0 0 0 163 34 -340 0 -10 3
36.189 36189 49 0 0 0 0 163 34 -340 0 -10 3
36.209 36209 49 0 0 0 0 163 34 -340 0 -10 3
36.229 36229 49 0 0 0 0 163 34 -340 0 -10 3
36.250 36250 49 0 0 0 0 163 34 -340 0 -10 3
36.270 36270 49 0 0 0 0 163 34 -340 0 -10 3
36.290 36290 49 0 0 0 0 163 34 -340 0 -10 3
36.310 36310 49 0 0 0 0 163 34 -340 0 -10 3
36.330 36330 49 0 0 0 0 163 34 -340 0 -10 3
36.350 36350 49 0 0 0 0 163 34 -340 0 -10 3
36.370 36370 49 0 0 0 0 163 34 -340 0 -10 3
36.390 36390 49 0 0 0 0 163 34 -340 0 -10 3
36.410 36410 49 0 0 0 0 163 34 -340 0 -10 3
36.430 36430 49 0 0 0 0 163 34 -340 0 -10 3
36.451 36451 49 0 0 0 0 163 34 -340 0 -10 3
36.471 36471 49 0 0 0 0 163 34 -340 0 -10 3
36.491 36491 49 0 0 0 0 163 34 -340 0 -10 3
36.511 36511 49 0 0 0 0 163 34 -340 0 -10 3
36.531 36531 49 0 0 0 0 163 34 -340 0 -10 3
36.551 36551 49 0 0 0 0 163 34 -340 0 -10 3
36.571 36571 49 0 0 0 0 163 34 -340 0 -10 3
