timestamp TimeMS SV SP SH SMX SMY SMZ SVT OFN EFE FS DS
127.563 127563 28 8 20 5 9 1 0 0 0 0 0
127.583 127583 28 8 20 5 5 1 0 0 0 0 0
127.603 127603 28 8 20 5 5 0 0 0 0 0 0
127.623 127623 32 10 20 5 5 0 0 0 0 0 0
127.643 127643 32 10 20 5 5 0 0 0 0 0 0
127.663 127663 32 10 8 7 5 0 0 0 0 0 0
127.683 127683 32 10 8 7 3 0 0 0 0 0 0
127.703 127703 32 10 8 7 3 8 0 0 0 0 0
127.723 127723 32 10 8 7 3 8 0 0 0 0 0
127.743 127743 32 10 8 7 3 8 0 0 0 0 0
127.763 127763 32 10 6 2 3 8 0 0 0 0 0
127.783 127783 32 10 6 2 3 8 0 0 0 0 0
127.803 127803 32 10 6 2 3 1 0 0 0 0 0
127.823 127823 43 13 6 2 3 1 0 0 0 0 0
127.844 127844 43 13 6 2 3 1 0 0 0 0 0
127.864 127864 43 13 5 11 3 1 0 0 0 0 0
127.884 127884 43 13 5 11 6 1 0 0 0 0 0
127.904 127904 43 13 5 11 6 5 0 0 0 0 0
127.924 127924 43 13 5 11 6 5 0 0 0 0 0
127.944 127944 43 13 5 11 6 5 0 0 0 0 0
127.964 127964 43 13 5 16 6 5 0 0 0 0 0
127.984 127984 43 13 5 16 3 5 0 0 0 0 0
128.004 128004 43 13 5 16 3 10 0 0 0 0 0
128.024 128024 50 17 5 16 3 10 0 0 0 0 0
128.044 128044 50 17 5 16 3 10 0 0 0 0 0
128.065 128065 50 17 21 15 3 10 0 0 0 0 0
128.085 128085 50 17 21 15 8 10 0 0 0 0 0
128.105 128105 50 17 21 15 8 10 0 0 0 0 0
128.125 128125 50 17 21 15 8 10 0 0 0 0 0
128.145 128145 50 17 21 15 8 10 0 0 0 0 0
128.165 128165 50 17 7 9 8 10 0 0 0 0 0
128.186 128186 50 17 7 9 3 10 0 0 0 0 0
128.206 128206 61 29 7 9 3 12 0 0 0 0 0
128.226 128226 61 29 7 9 3 12 0 0 0 0 1
128.246 128246 61 29 7 9 3 12 0 0 0 0 0
128.266 128266 61 29 28 17 3 12 0 0 0 0 0
128.286 128286 61 29 28 17 2 12 0 0 0 0 0
128.306 128306 61 29 28 17 2 6 0 0 0 0 0
128.326 128326 61 29 28 17 2 6 0 0 0 0 0
128.346 128346 61 29 28 17 2 6 0 0 0 0 0
128.366 128366 61 29 20 9 2 6 0 0 0 0 0
128.386 128386 61 29 20 9 2 6 0 0 0 0 0
128.406 128406 64 32 20 9 2 11 0 0 0 0 0
128.426 128426 64 32 20 9 2 11 0 0 0 0 1
128.447 128447 64 32 20 9 2 11 0 0 0 0 0
128.467 128467 64 32 9 6 2 11 0 0 0 0 0
128.487 128487 64 32 9 6 4 11 0 0 0 0 0
128.507 128507 64 32 9 6 4 4 0 0 0 0 0
128.527 128527 64 32 9 6 4 4 0 0 0 0 0
128.547 128547 64 32 9 6 4 4 0 0 0 0 0
128.567 128567 64 32 17 8 4 4 0 0 0 0 0
128.587 128587 64 32 17 8 11 4 0 0 0 0 0
128.607 128607 52 31 17 8 11 2 0 0 0 0 0
128.627 128627 52 31 17 8 11 2 0 0 0 0 0
128.648 128648 52 31 17 8 11 2 0 0 0 0 0
128.667 128667 52 31 8 9 11 2 0 0 0 0 0
128.687 128687 52 31 8 9 2 2 0 0 0 0 0
128.707 128707 52 31 8 9 2 6 0 0 0 0 0
128.728 128728 52 31 8 9 2 6 0 0 0 0 0
128.748 128748 52 31 8 9 2 6 0 0 0 0 0
128.768 128768 52 31 11 9 2 6 0 0 0 0 0
128.788 128788 52 31 11 9 7 6 0 0 0 0 0
128.808 128808 35 27 11 9 7 8 0 0 0 0 0
128.828 128828 35 27 11 9 7 8 0 0 0 0 0
128.848 128848 35 27 11 9 7 8 0 0 0 0 0
128.869 128869 35 27 24 2 7 8 0 0 0 0 0
128.889 128889 35 27 24 2 1 8 0 0 0 0 0
128.908 128908 35 27 24 2 1 2 0 0 0 0 0
128.929 128929 35 27 24 2 1 2 0 0 0 0 0
128.949 128949 35 27 24 2 1 2 0 0 0 0 0
128.969 128969 35 27 9 3 1 2 0 0 0 0 0
128.989 128989 35 27 9 3 4 2 0 0 0 0 0
129.009 129009 17 22 9 3 4 7 0 0 0 0 0
129.029 129029 17 22 9 3 4 7 0 0 0 0 0
129.049 129049 17 22 9 3 4 7 0 0 0 0 0
129.070 129070 17 22 7 8 4 7 0 0 0 0 0
129.089 129089 17 22 7 8 1 7 0 0 0 0 0
129.109 129109 17 22 7 8 1 13 0 0 0 0 0
129.130 129130 17 22 7 8 1 13 0 0 0 0 0
129.150 129150 17 22 7 8 1 13 0 0 0 0 0
129.170 129170 17 22 10 6 1 13 0 0 0 0 0
129.190 129190 17 22 10 6 3 13 0 0 0 0 0
129.210 129210 4 17 10 6 3 6 0 0 0 0 0
129.230 129230 4 17 10 6 3 6 0 0 0 0 0
129.250 129250 4 17 10 6 3 6 0 0 0 0 0
129.270 129270 4 17 11 3 3 6 0 0 0 0 0
129.290 129290 4 17 11 3 7 6 0 0 0 0 0
129.310 129310 4 17 11 3 7 8 0 0 0 0 0
129.330 129330 4 17 11 3 7 8 0 0 0 0 0
129.350 129350 4 17 11 3 7 8 0 0 0 0 0
129.370 129370 4 17 6 5 7 8 0 0 0 0 0
129.391 129391 4 17 6 5 4 8 0 0 0 0 0
129.410 129410 8 12 6 5 4 14 0 0 0 0 0
129.431 129431 8 12 6 5 4 14 0 0 0 0 0
129.451 129451 8 12 6 5 4 14 0 0 0 0 0
129.471 129471 8 12 4 7 4 14 0 0 0 0 0
129.491 129491 8 12 4 7 3 14 0 0 0 0 0
129.511 129511 8 12 4 7 3 12 0 0 0 0 0
129.531 129531 8 12 4 7 3 12 0 0 0 0 0
129.551 129551 8 12 4 7 3 12 0 0 0 0 0
129.571 129571 8 12 16 12 3 12 0 0 0 0 0
129.591 129591 8 12 16 12 6 12 0 0 0 0 0
129.611 129611 20 8 16 12 6 8 0 0 0 0 0
129.631 129631 20 8 16 12 6 8 0 0 0 0 0
129.651 129651 20 8 16 12 6 8 0 0 0 0 0
129.671 129671 20 8 6 9 6 8 0 0 0 0 0
129.692 129692 20 8 6 9 1 8 0 0 0 0 0
129.712 129712 20 8 6 9 1 3 0 0 0 0 0
129.732 129732 20 8 6 9 1 3 0 0 0 0 0
129.752 129752 20 8 6 9 1 3 0 0 0 0 0
129.772 129772 20 8 5 9 1 3 0 0 0 0 0
129.792 129792 20 8 5 9 5 3 0 0 0 0 0
129.812 129812 33 4 5 9 5 2 0 0 0 0 0
129.832 129832 33 4 5 9 5 2 0 0 0 0 0
129.852 129852 33 4 5 9 5 2 0 0 0 0 0
129.872 129872 33 4 12 11 5 2 0 0 0 0 0
129.892 129892 33 4 12 11 0 2 0 0 0 0 0
129.912 129912 33 4 12 11 0 3 0 0 0 0 0
129.933 129933 33 4 12 11 0 3 0 0 0 0 0
129.953 129953 33 4 12 11 0 3 0 0 0 0 0
129.973 129973 33 4 21 10 0 3 0 0 0 0 0
129.993 129993 33 4 21 10 6 3 0 0 0 0 0
130.013 130013 28 1 21 10 6 6 0 0 0 0 0
130.033 130033 28 1 21 10 6 6 0 0 0 0 0
130.053 130053 28 1 21 10 6 6 0 0 0 0 0
130.073 130073 28 1 4 14 6 6 0 0 0 0 0
130.093 130093 28 1 4 14 5 6 0 0 0 0 0
130.113 130113 28 1 4 14 5 12 0 0 0 0 0
130.133 130133 28 1 4 14 5 12 0 0 0 0 0
130.153 130153 28 1 4 14 5 12 0 0 0 0 0
130.173 130173 28 1 25 18 5 12 0 0 0 0 0
130.193 130193 28 1 25 18 2 12 0 0 0 0 0
130.214 130214 17 1 25 18 2 12 0 0 0 0 0
130.234 130234 17 1 25 18 2 12 0 0 0 0 0
130.254 130254 17 1 25 18 2 12 0 0 0 0 0
130.274 130274 17 1 23 20 2 12 0 0 0 0 0
130.294 130294 17 1 23 20 0 12 0 0 0 0 0
130.314 130314 17 1 23 20 0 7 0 0 0 0 0
130.334 130334 17 1 23 20 0 7 0 0 0 0 0
130.354 130354 17 1 23 20 0 7 0 0 0 0 0
130.374 130374 17 1 0 12 0 7 0 0 0 0 0
130.394 130394 17 1 0 12 6 7 0 0 0 0 0
130.414 130414 8 0 0 12 6 3 0 0 0 0 0
130.434 130434 8 0 0 12 6 3 0 0 0 0 0
130.454 130454 8 0 0 12 6 3 0 0 0 0 0
130.474 130474 8 0 6 13 6 3 0 0 0 0 0
130.494 130494 8 0 6 13 2 3 0 0 0 0 0
130.515 130515 8 0 6 13 2 9 0 0 0 0 0
130.535 130535 8 0 6 13 2 9 0 0 0 0 0
130.555 130555 8 0 6 13 2 9 0 0 0 0 0
130.575 130575 8 0 8 11 2 9 0 0 0 0 0
130.595 130595 8 0 8 11 1 9 0 0 0 0 0
130.615 130615 8 1 8 11 1 2 0 0 0 0 0
130.635 130635 8 1 8 11 1 2 0 0 0 0 0
130.655 130655 8 1 8 11 1 2 0 0 0 0 0
130.675 130675 8 1 3 7 1 2 0 0 0 0 0
130.695 130695 8 1 3 7 4 2 0 0 0 0 0
130.715 130715 8 1 3 7 4 2 0 0 0 0 0
130.735 130735 8 1 3 7 4 2 0 0 0 0 0
130.756 130756 8 1 3 7 4 2 0 0 0 0 0
130.776 130776 8 1 19 2 4 2 0 0 0 0 0
130.796 130796 8 1 19 2 5 2 0 0 0 0 0
130.816 130816 9 1 19 2 5 8 0 0 0 0 0
130.836 130836 9 1 19 2 5 8 0 0 0 0 0
130.856 130856 9 1 19 2 5 8 0 0 0 0 0
130.876 130876 9 1 9 7 5 8 0 0 0 0 0
130.896 130896 9 1 9 7 8 8 0 0 0 0 0
130.916 130916 9 1 9 7 8 8 0 0 0 0 0
130.936 130936 9 1 9 7 8 8 0 0 0 0 0
130.956 130956 9 1 9 7 8 8 0 0 0 0 0
130.976 130976 9 1 20 0 8 8 0 0 0 0 0
130.997 130997 9 1 20 0 7 8 0 0 0 0 0
131.016 131016 9 1 20 0 7 8 0 0 0 0 0
131.036 131036 9 1 20 0 7 8 0 0 0 0 0
131.057 131057 9 1 20 0 7 8 0 0 0 0 0
131.077 131077 9 1 18 4 7 8 0 0 0 0 0
131.097 131097 9 1 18 4 1 8 0 0 0 0 0
131.117 131117 9 1 18 4 1 1 0 0 0 0 0
131.137 131137 9 1 18 4 1 1 0 0 0 0 0
131.157 131157 9 1 18 4 1 1 0 0 0 0 0
131.177 131177 9 1 18 2 1 1 0 0 0 0 0
131.197 131197 9 1 18 2 1 1 0 0 0 0 0
131.217 131217 13 0 18 2 1 5 0 0 0 0 0
131.237 131237 13 0 18 2 1 5 0 0 0 0 0
131.257 131257 13 0 18 2 1 5 0 0 0 0 0
131.278 131278 13 0 29 6 1 5 0 0 0 0 0
131.298 131298 13 0 29 6 4 5 0 0 0 0 0
131.318 131318 13 0 29 6 4 2 0 0 0 0 0
131.338 131338 13 0 29 6 4 2 0 0 0 0 0
131.358 131358 13 0 29 6 4 2 0 0 0 0 0
131.378 131378 13 0 21 0 4 2 0 0 0 0 0
131.398 131398 13 0 21 0 0 2 0 0 0 0 0
131.418 131418 12 0 21 0 0 9 0 0 0 0 0
131.438 131438 12 0 21 0 0 9 0 0 0 0 0
131.459 131459 12 0 21 0 0 9 0 0 0 0 0
131.479 131479 12 0 0 6 0 9 0 0 0 0 0
131.499 131499 12 0 0 6 5 9 0 0 0 0 0
131.519 131519 12 0 0 6 5 1 0 0 0 0 0
131.539 131539 12 0 0 6 5 1 0 0 0 0 0
131.559 131559 12 0 0 6 5 1 0 0 0 0 0
131.579 131579 12 0 22 1 5 1 0 0 0 0 0
131.599 131599 12 0 22 1 1 1 0 0 0 0 0
131.619 131619 13 1 22 1 1 12 0 0 0 0 0
131.639 131639 13 1 22 1 1 12 0 0 0 0 0
131.659 131659 13 1 22 1 1 12 0 0 0 0 0
131.679 131679 13 1 34 0 1 12 0 0 0 0 0
131.699 131699 13 1 34 0 3 12 0 0 0 0 0
131.719 131719 13 1 34 0 3 12 0 0 0 0 0
131.740 131740 13 1 34 0 3 12 0 0 0 0 0
131.760 131760 13 1 34 0 3 12 0 0 0 0 0
131.780 131780 13 1 30 12 3 12 0 0 0 0 0
131.800 131800 13 1 30 12 10 12 0 0 0 0 0
131.820 131820 16 2 30 12 10 8 0 0 0 0 0
131.840 131840 16 2 30 12 10 8 0 0 0 0 0
131.860 131860 16 2 30 12 10 8 0 0 0 0 0
131.880 131880 16 2 5 3 10 8 0 0 0 0 0
131.900 131900 16 2 5 3 3 8 0 0 0 0 0
131.920 131920 16 2 5 3 3 14 0 0 0 0 0
131.940 131940 16 2 5 3 3 14 0 0 0 0 0
131.960 131960 16 2 5 3 3 14 0 0 0 0 0
131.980 131980 16 2 24 10 3 14 0 0 0 0 0
132.000 132000 16 2 24 10 1 14 0 0 0 0 0
132.020 132020 26 5 24 10 1 12 0 0 0 0 0
132.041 132041 26 5 24 10 1 12 0 0 0 0 0
132.061 132061 26 5 24 10 1 12 0 0 0 0 0
132.081 132081 26 5 30 9 1 12 0 0 0 0 0
132.101 132101 26 5 30 9 14 12 0 0 0 0 0
132.121 132121 26 5 30 9 14 6 0 0 0 0 0
132.141 132141 26 5 30 9 14 6 0 0 0 0 0
132.161 132161 26 5 30 9 14 6 0 0 0 0 0
132.181 132181 26 5 11 8 14 6 0 0 0 0 0
132.201 132201 26 5 11 8 6 6 0 0 0 0 0
132.221 132221 41 7 11 8 6 8 0 0 0 0 0
132.241 132241 41 7 11 8 6 8 0 0 0 0 0
132.262 132262 41 7 11 8 6 8 0 0 0 0 0
132.282 132282 41 7 9 13 6 8 0 0 0 0 0
132.302 132302 41 7 9 13 2 8 0 0 0 0 0
132.322 132322 41 7 9 13 2 3 0 0 0 0 0
132.342 132342 41 7 9 13 2 3 0 0 0 0 0
132.362 132362 41 7 9 13 2 3 0 0 0 0 0
132.382 132382 41 7 21 7 2 3 0 0 0 0 0
132.402 132402 41 7 21 7 9 3 0 0 0 0 0
132.422 132422 39 11 21 7 9 8 0 0 0 0 0
132.442 132442 39 11 21 7 9 8 0 0 0 0 0
132.462 132462 39 11 21 7 9 8 0 0 0 0 0
132.482 132482 39 11 7 11 9 8 0 0 0 0 0
132.502 132502 39 11 7 11 5 8 0 0 0 0 0
132.522 132522 39 11 7 11 5 7 0 0 0 0 0
132.542 132542 39 11 7 11 5 7 0 0 0 0 0
132.563 132563 39 11 7 11 5 7 0 0 0 0 0
132.583 132583 39 11 3 16 5 7 0 0 0 0 0
132.603 132603 39 11 3 16 12 7 0 0 0 0 0
132.623 132623 23 12 3 16 12 4 0 0 0 0 0
132.643 132643 23 12 3 16 12 4 0 0 0 0 0
132.663 132663 23 12 3 16 12 4 0 0 0 0 0
132.683 132683 23 12 8 7 12 4 0 0 0 0 0
132.703 132703 23 12 8 7 1 4 0 0 0 0 0
132.723 132723 23 12 8 7 1 0 0 0 0 0 0
132.744 132744 23 12 8 7 1 0 0 0 0 0 0
132.763 132763 23 12 8 7 1 0 0 0 0 0 0
132.783 132783 23 12 21 14 1 0 0 0 0 0 0
132.804 132804 23 12 21 14 2 0 0 0 0 0 0
132.824 132824 7 10 21 14 2 1 0 0 0 0 0
132.844 132844 7 10 21 14 2 1 0 0 0 0 0
132.864 132864 7 10 21 14 2 1 0 0 0 0 0
132.884 132884 7 10 6 16 2 1 0 0 0 0 0
132.904 132904 7 10 6 16 1 1 0 0 0 0 0
132.924 132924 7 10 6 16 1 3 0 0 0 0 0
132.944 132944 7 10 6 16 1 3 0 0 0 0 0
132.964 132964 7 10 6 16 1 3 0 0 0 0 0
132.984 132984 7 10 18 12 1 3 0 0 0 0 0
133.004 133004 7 10 18 12 8 3 0 0 0 0 0
133.024 133024 16 7 18 12 8 7 0 0 0 0 0
133.045 133045 16 7 18 12 8 7 0 0 0 0 0
133.065 133065 16 7 18 12 8 7 0 0 0 0 0
133.085 133085 16 7 11 11 8 7 0 0 0 0 0
133.105 133105 16 7 11 11 3 7 0 0 0 0 0
133.125 133125 16 7 11 11 3 3 0 0 0 0 0
133.145 133145 16 7 11 11 3 3 0 0 0 0 0
133.165 133165 16 7 11 11 3 3 0 0 0 0 0
133.185 133185 16 7 4 5 3 3 0 0 0 0 0
133.205 133205 16 7 4 5 1 3 0 0 0 0 0
133.225 133225 23 6 4 5 1 7 0 0 0 0 0
133.245 133245 23 6 4 5 1 7 0 0 0 0 0
133.265 133265 23 6 4 5 1 7 0 0 0 0 0
133.285 133285 23 6 17 6 1 7 0 0 0 0 0
133.305 133305 23 6 17 6 0 7 0 0 0 0 0
133.325 133325 23 6 17 6 0 1 0 0 0 0 0
133.346 133346 23 6 17 6 0 1 0 0 0 0 0
133.366 133366 23 6 17 6 0 1 0 0 0 0 0
133.386 133386 23 6 0 4 0 1 0 0 0 0 0
133.406 133406 23 6 0 4 1 1 0 0 0 0 0
133.426 133426 14 6 0 4 1 0 0 0 0 0 0
133.446 133446 14 6 0 4 1 0 0 0 0 0 0
133.466 133466 14 6 0 4 1 0 0 0 0 0 0
133.486 133486 14 6 10 9 1 0 0 0 0 0 0
133.506 133506 14 6 10 9 6 0 0 0 0 0 0
133.526 133526 14 6 10 9 6 7 0 0 0 0 0
133.546 133546 14 6 10 9 6 7 0 0 0 0 0
133.567 133567 14 6 10 9 6 7 0 0 0 0 0
133.586 133586 14 6 5 0 6 7 0 0 0 0 0
133.606 133606 14 6 5 0 0 7 0 0 0 0 0
133.627 133627 12 6 5 0 0 5 0 0 0 0 0
133.647 133647 12 6 5 0 0 5 0 0 0 0 0
133.667 133667 12 6 5 0 0 5 0 0 0 0 0
133.687 133687 12 6 18 2 0 5 0 0 0 0 0
133.707 133707 12 6 18 2 7 5 0 0 0 0 0
133.728 133728 12 6 18 2 7 2 0 0 0 0 0
133.748 133748 12 6 18 2 7 2 0 0 0 0 0
133.768 133768 12 6 18 2 7 2 0 0 0 0 0
133.788 133788 12 6 8 5 7 2 0 0 0 0 0
133.808 133808 12 4 8 5 1 2 0 0 0 0 0
133.828 133828 12 4 8 5 1 4 0 0 0 0 0
133.848 133848 12 4 8 5 1 4 0 0 0 0 0
133.868 133868 12 4 8 5 1 4 0 0 0 0 0
133.888 133888 12 4 6 11 1 4 0 0 0 0 0
133.908 133908 12 4 6 11 7 4 0 0 0 0 0
133.929 133929 12 4 6 11 7 4 0 0 0 0 0
133.949 133949 12 4 6 11 7 4 0 0 0 0 0
133.969 133969 12 4 6 11 7 4 0 0 0 0 0
133.989 133989 12 4 34 5 7 4 0 0 0 0 0
134.009 134009 11 3 34 5 7 4 0 0 0 0 0
134.029 134029 11 3 34 5 7 16 0 0 0 0 0
134.049 134049 11 3 34 5 7 16 0 0 0 0 0
134.069 134069 11 3 34 5 7 16 0 0 0 0 0
134.089 134089 11 3 4 8 7 16 0 0 0 0 0
134.109 134109 11 3 4 8 9 16 0 0 0 0 0
134.129 134129 11 3 4 8 9 17 0 0 0 0 0
134.149 134149 11 3 4 8 9 17 0 0 0 0 0
134.170 134170 11 3 4 8 9 17 0 0 0 0 0
134.190 134190 11 3 22 9 9 17 0 0 0 0 0
134.210 134210 14 3 22 9 3 17 0 0 0 0 0
134.230 134230 14 3 22 9 3 7 0 0 0 0 0
134.250 134250 14 3 22 9 3 7 0 0 0 0 0
134.270 134270 14 3 22 9 3 7 0 0 0 0 0
134.290 134290 14 3 19 9 3 7 0 0 0 0 0
134.310 134310 14 3 19 9 9 7 0 0 0 0 0
134.330 134330 14 3 19 9 9 18 0 0 0 0 0
134.350 134350 14 3 19 9 9 18 0 0 0 0 0
134.371 134371 14 3 19 9 9 18 0 0 0 0 0
134.390 134390 14 3 4 19 9 18 0 0 0 0 0
134.410 134410 21 4 4 19 5 18 0 0 0 0 0
134.430 134430 21 4 4 19 5 13 0 0 0 0 0
134.450 134450 21 4 4 19 5 13 0 0 0 0 0
134.471 134471 21 4 4 19 5 13 0 0 0 0 0
134.491 134491 21 4 24 16 5 13 0 0 0 0 0
134.511 134511 21 4 24 16 11 13 0 0 0 0 0
134.531 134531 21 4 24 16 11 10 0 0 0 0 0
134.551 134551 21 4 24 16 11 10 0 0 0 0 0
134.571 134571 21 4 24 16 11 10 0 0 0 0 0
134.591 134591 21 4 5 15 11 10 0 0 0 0 0
134.611 134611 38 7 5 15 5 10 0 0 0 0 0
134.631 134631 38 7 5 15 5 18 0 0 0 0 0
134.651 134651 38 7 5 15 5 18 0 0 0 0 0
134.671 134671 38 7 5 15 5 18 0 0 0 0 0
134.691 134691 38 7 14 21 5 18 0 0 0 0 0
134.712 134712 38 7 14 21 3 18 0 0 0 0 0
134.732 134732 38 7 14 21 3 11 0 0 0 0 0
134.752 134752 38 7 14 21 3 11 0 0 0 0 0
134.772 134772 38 7 14 21 3 11 0 0 0 0 0
134.792 134792 38 7 22 26 3 11 0 0 0 0 0
134.812 134812 44 10 22 26 5 11 0 0 0 0 0
134.832 134832 44 10 22 26 5 12 0 0 0 0 0
134.852 134852 44 10 22 26 5 12 0 0 0 0 0
134.872 134872 44 10 22 26 5 12 0 0 0 0 0
134.893 134893 44 10 8 27 5 12 0 0 0 0 0
134.913 134913 44 10 8 27 12 12 0 0 0 0 0
134.933 134933 44 10 8 27 12 14 0 0 0 0 0
134.953 134953 44 10 8 27 12 14 0 0 0 0 0
134.973 134973 44 10 8 27 12 14 0 0 0 0 0
134.993 134993 44 10 0 29 12 14 0 0 0 0 0
135.013 135013 30 12 0 29 10 14 0 0 0 0 0
135.033 135033 30 12 0 29 10 10 0 0 0 0 0
135.053 135053 30 12 0 29 10 10 0 0 0 0 0
135.073 135073 30 12 0 29 10 10 0 0 0 0 0
135.093 135093 30 12 9 34 10 10 0 0 0 0 0
135.113 135113 30 12 9 34 11 10 0 0 0 0 0
135.133 135133 30 12 9 34 11 8 0 0 0 0 0
135.154 135154 30 12 9 34 11 8 0 0 0 0 0
135.174 135174 30 12 9 34 11 8 0 0 0 0 0
135.194 135194 30 12 16 35 11 8 0 0 0 0 0
135.214 135214 17 13 16 35 3 8 0 0 0 0 0
135.234 135234 17 13 16 35 3 1 0 0 0 0 0
135.254 135254 17 13 16 35 3 1 0 0 0 0 0
135.274 135274 17 13 16 35 3 1 0 0 0 0 0
135.294 135294 17 13 8 35 3 1 0 0 0 0 0
135.314 135314 17 13 8 35 0 1 0 0 0 0 0
135.334 135334 17 13 8 35 0 9 0 0 0 0 0
135.354 135354 17 13 8 35 0 9 0 0 0 0 0
135.375 135375 17 13 8 35 0 9 0 0 0 0 0
135.395 135395 17 13 41 35 0 9 0 0 0 0 0
135.415 135415 8 13 41 35 4 9 0 0 0 0 0
135.435 135435 8 13 41 35 4 3 0 0 0 0 0
135.455 135455 8 13 41 35 4 3 0 0 0 0 0
135.475 135475 8 13 41 35 4 3 0 0 0 0 0
135.495 135495 8 13 33 33 4 3 0 0 0 0 0
135.516 135516 8 13 33 33 2 3 0 0 0 0 0
135.536 135536 8 13 33 33 2 3 0 0 0 0 0
135.556 135556 8 13 33 33 2 3 0 0 0 0 0
135.576 135576 8 13 33 33 2 3 0 0 0 0 0
135.596 135596 8 13 8 34 2 3 0 0 0 0 0
135.616 135616 4 11 8 34 5 3 0 0 0 0 0
135.636 135636 4 11 8 34 5 4 0 0 0 0 0
135.656 135656 4 11 8 34 5 4 0 0 0 0 0
135.676 135676 4 11 8 34 5 4 0 0 0 0 0
135.696 135696 4 11 18 35 5 4 0 0 0 0 0
135.716 135716 4 11 18 35 6 4 0 0 0 0 0
135.736 135736 4 11 18 35 6 1 0 0 0 0 0
135.757 135757 4 11 18 35 6 1 0 0 0 0 0
135.777 135777 4 11 18 35 6 1 0 0 0 0 0
135.797 135797 4 11 8 28 6 1 0 0 0 0 0
135.817 135817 8 9 8 28 8 1 0 0 0 0 0
135.837 135837 8 9 8 28 8 7 0 0 0 0 0
135.857 135857 8 9 8 28 8 7 0 0 0 0 0
135.877 135877 8 9 8 28 8 7 0 0 0 0 0
135.897 135897 8 9 5 29 8 7 0 0 0 0 0
135.917 135917 8 9 5 29 0 7 0 0 0 0 0
135.937 135937 8 9 5 29 0 1 0 0 0 0 0
135.957 135957 8 9 5 29 0 1 0 0 0 0 0
135.977 135977 8 9 5 29 0 1 0 0 0 0 0
135.997 135997 8 9 5 22 0 1 0 0 0 0 0
136.017 136017 34 10 5 22 8 1 0 0 0 0 0
136.037 136037 34 10 5 22 8 8 0 0 0 0 0
136.058 136058 34 10 5 22 8 8 0 0 0 0 0
136.078 136078 34 10 5 22 8 8 0 0 0 0 0
136.098 136098 34 10 3 28 8 8 0 0 0 0 0
136.118 136118 34 10 3 28 13 8 0 0 0 0 0
136.138 136138 34 10 3 28 13 12 0 0 0 0 0
136.158 136158 34 10 3 28 13 12 0 0 0 0 0
136.178 136178 34 10 3 28 13 12 0 0 0 0 0
136.198 136198 34 10 8 24 13 12 0 0 0 0 0
136.218 136218 43 13 8 24 3 12 0 0 0 0 0
136.238 136238 43 13 8 24 3 7 0 0 0 0 0
136.258 136258 43 13 8 24 3 7 0 0 0 0 0
136.278 136278 43 13 8 24 3 7 0 0 0 0 0
136.299 136299 43 13 11 20 3 7 0 0 0 0 0
136.319 136319 43 13 11 20 3 7 0 0 0 0 0
136.339 136339 43 13 11 20 3 7 0 0 0 0 0
136.359 136359 43 13 11 20 3 7 0 0 0 0 0
136.379 136379 43 13 11 20 3 7 0 0 0 0 0
136.399 136399 43 13 35 15 3 7 0 0 0 0 0
136.419 136419 40 13 35 15 1 7 0 0 0 0 0
136.439 136439 40 13 35 15 1 12 0 0 0 0 0
136.459 136459 40 13 35 15 1 12 0 0 0 0 0
136.480 136480 40 13 35 15 1 12 0 0 0 0 0
136.500 136500 40 13 15 16 1 12 0 0 0 0 0
136.520 136520 40 13 15 16 12 12 0 0 0 0 0
136.540 136540 40 13 15 16 12 17 0 0 0 0 0
136.560 136560 40 13 15 16 12 17 0 0 0 0 0
136.580 136580 40 13 15 16 12 17 0 0 0 0 0
136.600 136600 40 13 19 8 12 17 0 0 0 0 0
136.620 136620 32 14 19 8 10 17 0 0 0 0 0
136.640 136640 32 14 19 8 10 12 0 0 0 0 0
136.660 136660 32 14 19 8 10 12 0 0 0 0 0
136.680 136680 32 14 19 8 10 12 0 0 0 0 0
136.701 136701 32 14 3 6 10 12 0 0 0 0 0
136.721 136721 32 14 3 6 12 12 0 0 0 0 0
136.741 136741 32 14 3 6 12 9 0 0 0 0 0
136.761 136761 32 14 3 6 12 9 0 0 0 0 0
136.781 136781 32 14 3 6 12 9 0 0 0 0 0
136.801 136801 32 14 12 7 12 9 0 0 0 0 0
136.821 136821 28 15 12 7 16 9 0 0 0 0 0
136.841 136841 28 15 12 7 16 21 0 0 0 0 0
136.861 136861 28 15 12 7 16 21 0 0 0 0 0
136.881 136881 28 15 12 7 16 21 0 0 0 0 0
136.901 136901 28 15 11 17 16 21 0 0 0 0 0
136.922 136922 28 15 11 17 12 21 0 0 0 0 0
136.942 136942 28 15 11 17 12 18 0 0 0 0 0
136.962 136962 28 15 11 17 12 18 0 0 0 0 0
136.982 136982 28 15 11 17 12 18 0 0 0 0 0
137.002 137002 28 15 9 8 12 18 0 0 0 0 0
137.022 137022 30 16 9 8 5 18 0 0 0 0 0
137.042 137042 30 16 9 8 5 22 0 0 0 0 0
137.062 137062 30 16 9 8 5 22 0 0 0 0 0
137.082 137082 30 16 9 8 5 22 0 0 0 0 0
137.102 137102 30 16 29 10 5 22 0 0 0 0 0
137.122 137122 30 16 29 10 19 22 0 0 0 0 0
137.142 137142 30 16 29 10 19 14 0 0 0 0 0
137.162 137162 30 16 29 10 19 14 0 0 0 0 0
137.183 137183 30 16 29 10 19 14 0 0 0 0 0
137.203 137203 30 16 25 3 19 14 0 0 0 0 0
